epoch,loss,loss_cls,loss_reg
65,0.7115725809708238,0.13600162119837478,0.575570959597826
66,0.7597656585276127,0.13747842470183969,0.6222872324287891
67,0.7135617798194289,0.12576335098128766,0.5877984329126775
68,0.7061852132901549,0.13305763388052583,0.5731275822035968
69,0.6894299178384244,0.12699005752801895,0.5624398570507765
70,0.6913629611954093,0.11956435570027679,0.5717986049130559
71,0.6949038878083229,0.12076814100146294,0.5741357496008277
72,0.6971564241684973,0.12758461758494377,0.5695718079805374
73,0.6956166755408049,0.1168827855726704,0.5787338926456869
74,0.7076824968680739,0.11949644610285759,0.588186047039926
75,0.6875245338305831,0.10836454387754202,0.5791599815711379
76,0.6760147400200367,0.10955834854394197,0.5664563942700624
77,0.6745772184804082,0.1102373416069895,0.5643398817628622
78,0.684534496627748,0.1139586609788239,0.5705758384428918
79,0.6663277074694633,0.10443693085107952,0.5618907760363072
80,0.6733834389597178,0.10185079742223024,0.5715326434001327
81,0.6656878972426057,0.100338886375539,0.5653490028344095
82,0.6788876233622432,0.0995678020408377,0.5793198216706514
83,0.6589696612209082,0.08603959227912128,0.5729300752282143
84,0.6357083776965737,0.07103023119270802,0.564678146969527
85,0.6205881582573056,0.06766667909687385,0.5529214814305305
86,0.6166975973173976,0.055118988326285034,0.5615786099806428
87,0.6265741288661957,0.056383401388302445,0.5701907291077077
88,0.6026086332276464,0.04701641321298666,0.5555922202765942
89,0.5997832445427775,0.04353558749426156,0.5562476571649313
90,0.5923344856128097,0.040345839195651934,0.551988648250699
91,0.6320461798459291,0.037347710836911574,0.5946984644979239
92,0.5819374886341393,0.034211784484796226,0.5477257003076375
93,0.5926049193367362,0.04463477709214203,0.5479701384902
94,0.6115067303180695,0.03432731349312235,0.5771794151514769
95,0.5788602737593465,0.035895704189897515,0.5429645672556944
96,0.5800736518576741,0.03001118871907238,0.5500624612905085
97,0.5765576427802444,0.030587159417336807,0.5459704892709851
98,0.5782305998727679,0.03049238344829064,0.5477382130920887
99,0.5769071467220783,0.03251519822515547,0.5443919496610761
100,0.578262725379318,0.0327559920042404,0.5455067311413586
101,0.5836968729272485,0.0317766056759865,0.5519202696159482
102,0.566651659202762,0.027646794012980536,0.539004864054732
103,0.5869394252076745,0.027325952032697387,0.5596134746447206
104,0.5637586023658514,0.024864391234586947,0.5388942090794444
105,0.5820538261905313,0.027983937150565907,0.5540698897093534
106,0.5742544895038009,0.025237952859242796,0.5490165380761027
107,0.5611165696755052,0.02544544218108058,0.5356711272615939
108,0.561546063516289,0.02291899399642716,0.538627072237432
109,0.5647506886161864,0.022214315118617378,0.5425363760441542
110,0.5819178028032184,0.02653790547628887,0.5553798926994205
111,0.5736080813221633,0.023537050081358757,0.5500710308551788
112,0.5638870769180357,0.024144110957422527,0.5397429643198848
113,0.5870284959673882,0.028366075337544316,0.5586624196730554
114,0.5711695277132094,0.023455434027709998,0.5477140988223255
115,0.5617245654575527,0.022583868056244683,0.5391406984999776
116,0.5686471182852983,0.024529410646209726,0.5441177096217871
117,0.5703201000578701,0.02235118597309338,0.5479689142666757
118,0.5560687440447509,0.02257794370962074,0.533490797970444
119,0.5560980513691902,0.02360705949831754,0.5324909947812557
120,0.5694313626736403,0.022063953343604226,0.5473674070090055
121,0.5575985684990883,0.020264448703528615,0.5373341250233352
122,0.5489907683804631,0.020221493031385762,0.5287692742422223
123,0.5567850912921131,0.022586630471778335,0.5341984606347978
124,0.5504195890389383,0.02179681476627593,0.528622773475945
125,0.5615492234937847,0.018379980681856978,0.5431692413985729
126,0.5468694486189634,0.018535262108343886,0.5283341868780553
127,0.5762333255261183,0.021156188668101095,0.5550771374255419
128,0.5612644026987255,0.02139784049722948,0.539866560138762
129,0.5552436513826251,0.0212607717148785,0.5339828776195645
130,0.5458299117162824,0.01754680317299062,0.5282831089571118
131,0.5507262398023158,0.021152299442704248,0.5295739399734885
132,0.5628628814592957,0.01984745506706531,0.5430154269561172
133,0.5475084083154798,0.01907751476210251,0.5284308884292841
134,0.5686807921156287,0.020615039261429047,0.5480657545849681
135,0.5657686130143702,0.016882241884559335,0.5488863661885262
136,0.5463945465162396,0.018620279105562076,0.5277742659673095
137,0.5633997479453683,0.018014293083979283,0.545385455712676
138,0.568556398153305,0.02840488615220238,0.5401515113189816
139,0.5933210644870996,0.021930121292825788,0.5713909417390823
140,0.5566801046952605,0.01787836452740521,0.5388017394579947
141,0.5426925793290138,0.018159652387112146,0.5245329255703837
142,0.5815983093343675,0.01866322737714654,0.5629350827075541
143,0.5526253897696733,0.016405875453529006,0.5362195181660354
144,0.5494292676448822,0.019235259214838152,0.5301940063945949
145,0.5466711614280939,0.017607983263587812,0.5290631772950292
146,0.5608482165262103,0.019676144862387446,0.5411720713600516
147,0.5450947117060423,0.020102566351852147,0.524992149323225
148,0.5342390323057771,0.01688029414617631,0.5173587399476673
149,0.5641708425246179,0.02329184550580976,0.5408789962530136
150,0.5552886668592691,0.017309059518083814,0.5379796070046723
151,0.5364064259920269,0.01643747587877442,0.5199689480941743
152,0.5516835246235132,0.01703099392943841,0.5346525339409709
153,0.556690480094403,0.016673122783686267,0.5400173598900437
154,0.5653910092078149,0.022851339380395075,0.5425396701321006
155,0.5592010449618101,0.019107351104139525,0.5400936948135495
156,0.5349209881387651,0.014678088053187821,0.5202428987249732
157,0.5572888078168035,0.019681859344927943,0.5376069480553269
158,0.5509393489919603,0.018066517099214252,0.5328728375025094
159,0.5375268751522526,0.016327032271874486,0.5211998430313542
160,0.5443770373240113,0.016894219543246436,0.527482820674777
161,0.542274079285562,0.01784879159185948,0.5244252886623144
162,0.5454671191982925,0.01920423828960338,0.5262628803029656
163,0.5473459749482572,0.017673792328423588,0.5296721840277314
164,0.5367319334764034,0.01540747181752522,0.5213244657497853
165,0.5290001826360822,0.012975030219422479,0.5160251492634416
166,0.5546888844110072,0.015541452244633547,0.5391474342904985
167,0.5387946241535246,0.01642845718015451,0.522366164252162
168,0.5417057529557496,0.013790210352453869,0.5279155422467738
169,0.5390602294355631,0.013467762246364146,0.5255924658849835
170,0.6018298519775271,0.029042398482488352,0.5727874534204602
171,0.5587379038333893,0.017885751264429928,0.5408521555364132
172,0.5345979500561953,0.014267583753280633,0.5203303704038262
173,0.5419398220255971,0.013146371638868004,0.5287934513762593
174,0.5375931784510612,0.018413041675557906,0.5191801353357732
175,0.5606782869435847,0.02570454408896694,0.5349737433716655
176,0.6345893749967217,0.04435122273480374,0.5902381520718336
177,0.5483917151577771,0.014405194243408914,0.5339865200221539
178,0.5520009668543935,0.016213581614010764,0.53578738309443
179,0.5456468220800161,0.013632081278046826,0.5320147429592907
180,0.5428873999044299,0.012457022698526998,0.5304303793236613
181,0.5372488261200488,0.013316825873516791,0.5239319987595081
182,0.5390284359455109,0.010997567996128055,0.5280308709479868
183,0.5739524010568857,0.028876578187919222,0.5450758244842291
184,0.5416763620451093,0.02167738391722196,0.5199989825487137
185,0.5449340143240988,0.014700081237606355,0.5302339331246912
186,0.5664956634864211,0.013753389590647203,0.5527422740124166
187,0.5318811787292361,0.013510473731003003,0.5183707061223686
188,0.531924057751894,0.011631457356997998,0.5202925987541676
189,0.5422316151671112,0.016817218521282484,0.5254143956117332
190,0.5345872361212969,0.01434787588641484,0.5202393559738994
191,0.5304046138189733,0.015705515375429968,0.5146991005167365
192,0.5407447880133986,0.013704900637549144,0.5270398831926286
193,0.5506878197193146,0.016165259022727696,0.5345225599594414
194,0.5427405273076147,0.014913669447651046,0.527826861711219
195,0.5374976745806634,0.014431511822749599,0.523066165857017
196,0.558768805116415,0.013266185360862437,0.5455026179552078
197,0.5378774795681238,0.015022650817627436,0.522854829672724
198,0.5292651404161006,0.014237296425562818,0.5150278401561081
199,0.5371301108971238,0.021121374541507976,0.5160087370313704
200,0.5373388016596437,0.01803089209170139,0.5193079095333815
201,0.5335512114688754,0.014238075540561113,0.5193131333217025
202,0.5463284812867641,0.015382910025437013,0.5309455674141645
203,0.533673451282084,0.014923187171007157,0.5187502661719918
204,0.5273596313782036,0.011952533019211842,0.5154070989228785
205,0.5296563194133341,0.01080365752659418,0.5188526660203934
206,0.529842303134501,0.013082706845580105,0.5167595967650414
207,0.5322981253266335,0.011019498227604174,0.521278630476445
208,0.5466912765987217,0.022121299993159482,0.5245699766092002
209,0.5585058187134564,0.03300388985189784,0.5255019287578762
210,0.5422098147682846,0.013642251567489438,0.5285675656050444
211,0.5389884989708662,0.012425709178387478,0.526562787592411
212,0.5528059550561011,0.011554395802704676,0.5412515555508435
213,0.5498169274069369,0.01250852343173392,0.537308401428163
214,0.5258691280614585,0.012698792757873889,0.5131703367515001
215,0.5296717947348952,0.011499316508889024,0.518172481097281
216,0.5320438104681671,0.012708111425808966,0.5193356992676854
217,0.5233364785090089,0.012317469588651875,0.5110190033446997
218,0.5374202681705356,0.016465141481603496,0.520955131854862
219,0.537912730127573,0.01457492403278593,0.5233378089033067
220,0.5363073647022247,0.010496989964394743,0.5258103790692985
221,0.5831207437440753,0.026571195066480868,0.5565495453774929
222,0.5438803043216467,0.012307189860166545,0.5315731191076338
223,0.5416423641145229,0.01794351985608955,0.5236988430842757
224,0.5849587293341756,0.03263138690181222,0.5523273423314095
225,0.5468955985270441,0.013924219945010918,0.5329713756218553
226,0.530204766895622,0.012961766914941109,0.5172429997473955
227,0.5245349444448948,0.012056884373805588,0.512478060554713
228,0.5319220861420035,0.009398299089298234,0.5225237901322544
229,0.5247731385752559,0.014152326469456966,0.510620815679431
230,0.5358186280354857,0.017751747847341903,0.5180668802931905
231,0.5335221262648702,0.0159930906684167,0.5175290429033339
232,0.5332357180304825,0.012744572112751484,0.5204911478795111
233,0.5303770458558574,0.0146015862180775,0.5157754550455138
234,0.5384537861682475,0.012430744582161424,0.5260230381973088
235,0.5380862522870302,0.013842567382198467,0.5242436826229095
236,0.5322780809365213,0.012749084731922267,0.519528997130692
237,0.5343173579312861,0.01002938007195553,0.5242879805155098
238,0.554044995456934,0.017369903953976973,0.5366750909015536
239,0.5896864691749215,0.027169500895070087,0.5625169696286321
240,0.5353690474294126,0.010103976638674794,0.5252650687471032
241,0.5342742707580328,0.012045306403251743,0.5222289604134858
242,0.5320852664299309,0.010712155777127919,0.5213731098920107
243,0.5342710521072149,0.011908261378948737,0.5223627919331193
244,0.5287279319018126,0.010431558502659755,0.5182963758707047
245,0.5274944705888629,0.011867290661712104,0.515627181623131
246,0.5393533101305366,0.01718935626581697,0.5221639540977776
247,0.5365412761457264,0.013860478601145587,0.5226807948201895
248,0.5660385871306062,0.02299871165746481,0.5430398751050234
249,0.5617158585228026,0.028927571496751625,0.5327882887795568
250,0.5507786753587425,0.02212774206168433,0.5286509352736175
251,0.5455512176267803,0.010289266092286198,0.5352619476616383
252,0.5264401650056243,0.008982427381170055,0.5174577427096665
253,0.5199520066380501,0.008409613951243955,0.5115423905663192
254,0.5280561503022909,0.009424892340575752,0.518631259445101
255,0.5597464805468917,0.008772343959209117,0.5509741292335093
256,0.5276100132614374,0.008956133542824318,0.5186538845300674
257,0.5232258285395801,0.008079324255959364,0.5151465055532753
258,0.5255601615644991,0.008219444704195666,0.5173407206311822
259,0.5128191886469722,0.008187378268303291,0.5046318122185767
260,0.5253956932574511,0.00910775526517682,0.5162879400886595
261,0.5274525349959731,0.008134496817319814,0.5193180395290256
262,0.5420917393639684,0.008424480974099424,0.5336672537960112
263,0.5281620183959603,0.008084822776936562,0.5200771987438202
264,0.5192786948755383,0.008028526446878459,0.5112501713447273
265,0.5298365983180702,0.00795528790172284,0.5218813102692366
266,0.5121365598170087,0.00803607816112617,0.5041004822123796
267,0.516014969907701,0.008178315076975196,0.5078366477973759
268,0.5221253433264792,0.008146710579012506,0.5139786317013204
269,0.5115553725918289,0.008030037724097383,0.5035253347596154
270,0.5164037588983774,0.007907737071491283,0.508496021386236
271,0.5145644070580602,0.007845546847420337,0.5067188646644354
272,0.5618261322379112,0.007934520185585825,0.5538916098885238
273,0.5268306974321604,0.00813245309427657,0.5186982415616512
274,0.517904409673065,0.008056590864725877,0.5098478221334517
275,0.5113341195974499,0.008167701101228886,0.5031664214329794
276,0.5307097090408206,0.008155010697009857,0.522554699331522
277,0.5254810857586563,0.00795356432462313,0.5175275215879083
278,0.5240395851433277,0.007939449272271304,0.5161001347005367
279,0.5148525261320174,0.008560613796817051,0.5062919133342803
280,0.5248335716314614,0.007865519197821413,0.5169680551625788
281,0.5488976910710335,0.007848648642038825,0.5410490445792675
282,0.5374400122091174,0.007995169506557431,0.5294448430649936
283,0.5131492638029158,0.008304759865040978,0.5048445053398609
284,0.5214489875361323,0.007763149151742255,0.5136858411133289
285,0.525441505946219,0.008000406769951951,0.517441101372242
286,0.5337694156914949,0.007852073508729518,0.5259173382073641
287,0.5166721930727363,0.009934845147199667,0.506737346877344
288,0.5179429054260254,0.009448255769029856,0.5084946500137448
289,0.5160859595052898,0.008095952894336733,0.507990007288754
290,0.5144600067287683,0.00866670781550738,0.5057932971976697
291,0.5178353292867541,0.007791494643470287,0.5100438338704407
292,0.517654163762927,0.0077913632840136415,0.5098627991974354
293,0.5133146606385708,0.008027577300481425,0.5052870814688504
294,0.5333695253357291,0.007759284748772188,0.5256102462299168
295,0.5224132523871958,0.007686513313046817,0.5147267370484769
296,0.521454039029777,0.008067957980756546,0.5133860856294632
297,0.5195255074650049,0.007967273120129903,0.5115582323633134
298,0.5255785547196865,0.007881058108296202,0.5176974930800498
299,0.5290776803158224,0.00795192835096259,0.5211257552728057
300,0.5135781518183649,0.008208825437577616,0.5053693260997534
301,0.5181990615092218,0.0076862050532326975,0.5105128567665815
302,0.5159584265202284,0.00850756163265487,0.5074508641846478
303,0.5258053205907345,0.008221922421853378,0.5175833967514336
304,0.5206711520440876,0.00929763888780144,0.5113735105842352
305,0.5138641176745296,0.009564736347329017,0.5042993850074708
306,0.520026003010571,0.00879321836353597,0.5112327896058559
307,0.5154505833052099,0.008510024934366811,0.5069405543617904
308,0.5185773111879826,0.0077820605451961455,0.5107952472753823
309,0.5253219651058316,0.00838385350016324,0.5169381117448211
310,0.5191749320365489,0.00778519657023935,0.5113897360861301
311,0.5142319919541478,0.007946423613248044,0.5062855696305633
312,0.5414218655787408,0.007891989138329336,0.5335298804566264
313,0.5267041847109795,0.00798140790288926,0.518722778186202
314,0.537447705399245,0.007917494563685068,0.529530213214457
315,0.5273341219872236,0.008583443870293195,0.5187506792135537
316,0.5238705854862928,0.008158840745181806,0.5157117429189384
317,0.523871190380305,0.00786436664611756,0.5160068185068667
318,0.5113276373594999,0.008062757707989476,0.5032648797496222
319,0.5374638759531081,0.00839924256320046,0.529064635746181
320,0.5184564590454102,0.007876196426423121,0.5105802598409355
321,0.5175838498398662,0.007986949234350504,0.5095969052053988
322,0.5281467004679143,0.009970186778446077,0.5181765109300613
323,0.5180908525362611,0.007795577656906971,0.5102952714078128
324,0.5352553585544229,0.007495317638642973,0.527760042110458
325,0.5235082162544131,0.009327704841382456,0.5141805075109005
326,0.5108939806232229,0.007959288366691908,0.502934695687145
327,0.5188993765041232,0.007584180529249807,0.5113151976838708
328,0.5315521191805601,0.007913769726428654,0.5236383485607803
329,0.5266291024163365,0.00809909139161391,0.5185300065204501
330,0.5168399661779404,0.00793112018152442,0.5089088431559503
331,0.5105650362093002,0.008144926455088353,0.5024201035266742
332,0.5098169464035891,0.007611361431600017,0.5022055829758756
333,0.5160564235411584,0.007552112328426119,0.5085043082945049
334,0.5196994552388787,0.007706184156859308,0.5119932740926743
335,0.531692745629698,0.008178521962236118,0.523514227475971
336,0.5160583169199526,0.007808424470567843,0.508249890524894
337,0.5187015682458878,0.007813722978767146,0.5108878444880247
338,0.5226736678741872,0.007597284815119565,0.5150763790588826
339,0.5217027529142797,0.008264817756980847,0.5134379351511598
340,0.5113480368163437,0.007545474009191366,0.5038025644607842
341,0.5441426164470613,0.008401517556194449,0.5357410991564393
342,0.5204963488504291,0.009786829295308053,0.5107095204293728
343,0.5119312554597855,0.007870431001492761,0.5040608232375234
344,0.5166002912446856,0.01070062519829662,0.5058996677398682
345,0.5331756686791778,0.007910055554930295,0.5252656117081642
346,0.5197341972962022,0.009260677894303626,0.5104735200293362
347,0.5263184229843318,0.00815811371126074,0.5181603096425533
348,0.5488194362260401,0.007646192738206992,0.5411732429638505
349,0.5162078710272908,0.00787497761530176,0.5083328960463405
350,0.5143037047237158,0.007475516698093543,0.5068281930871308
351,0.5119676273316145,0.007232065754806172,0.5047355587594211
352,0.5268272231332958,0.0072799200076474335,0.5195473041385412
353,0.5287341475486755,0.007225669787430888,0.5215084813535213
354,0.5276726549491286,0.007215515735879308,0.5204571369104087
355,0.5116666727699339,0.007245665673053736,0.504421001765877
356,0.5548410015180707,0.007200837296494456,0.5476401657797396
357,0.5123059945181012,0.008082720963557222,0.5042232740670443
358,0.5123121351934969,0.0073115777549901395,0.5050005535595119
359,0.5096928484272212,0.0072666545421498085,0.5024261951912194
360,0.509811547701247,0.007237508402340609,0.5025740417186171
361,0.5323302368633449,0.0072555798928988224,0.5250746635720134
362,0.5119172288104892,0.00843281170591581,0.5034844151232392
363,0.5222770473919809,0.007377691670853892,0.5148993511684239
364,0.5507249366492033,0.00726188356259172,0.5434630527161062
365,0.5120932534337044,0.007345511885830547,0.5047477423213422
366,0.5171723254024982,0.007278319456418103,0.5098940040916204
367,0.5605159341357648,0.00725188507499297,0.5532640544697642
368,0.5149555210955441,0.007807090287315077,0.5071484292857349
369,0.5099392626434565,0.0072122365575069125,0.5027270228601992
370,0.5215841359458864,0.007260260715156619,0.5143238729797304
371,0.5347614982165396,0.0072176096514340315,0.5275438912212849
372,0.5211346293799579,0.007250585743349802,0.5138840470463037
373,0.5126355984248221,0.008250195909113245,0.5043854028917849
374,0.5144944027997553,0.007240598151724953,0.5072538051754236
375,0.5352083630859852,0.007243723490773846,0.5279646427370608
376,0.5193948885425925,0.00721503766646947,0.5121798506006598
377,0.512161017395556,0.0072111923179818405,0.50494982348755
378,0.5353301651775837,0.007243292035127524,0.5280868718400598
379,0.5188253512606025,0.007495856741343232,0.511329491622746
380,0.5101196896284819,0.007223877381193233,0.5028958122711629
381,0.5260335514321923,0.008755430283599708,0.5172781175933778
382,0.5093602081760764,0.00798265818298205,0.5013775494007859
383,0.5102092123124748,0.007250397664620323,0.5029588146135211
384,0.5451669511385262,0.007204102689911451,0.5379628464579582
385,0.5241915839724243,0.007265228844516969,0.5169263575226068
386,0.5091939840931445,0.0072220814158754365,0.501971902907826
387,0.5324420384131372,0.0072034395648188365,0.5252385986968875
388,0.5271005518734455,0.007194113334890062,0.5199064370244741
389,0.5421533030457795,0.0080263439049304,0.5341269606724381
390,0.5340815237723291,0.007283437984597185,0.5267980853095651
391,0.5115634519606829,0.007237009681375639,0.5043264389969409
392,0.5096003070939332,0.00723984657361143,0.5023604558082297
393,0.5393378119915724,0.007213823527081331,0.5321239880286157
394,0.5275112758390605,0.008306742378749732,0.5192045345902443
395,0.514456913806498,0.00718512407866001,0.507271789945662
396,0.5136807509697974,0.007220887839139323,0.5064598638564348
397,0.5158667406067252,0.007297631312326303,0.5085691139101982
398,0.5091468652244657,0.0072291066843490626,0.5019177605863661
399,0.510906049516052,0.00719164891586388,0.5037143984809518
400,0.5147014022804797,0.007230947179778013,0.5074704610742629
